ME_NUMCDE;ME_LIVREA;ME_CPROIN;ME_NQTUVC;AR_VOLSPCB;TRUNC(ME_DATEXP)
PO0017KOFQ;S857;769209;20;0.3;02.19.2019
PO0017KOFQ;S857;657150;72;0.2;02.19.2019
PO0017LZ89;C087;457488;20;1.5;07.05.2019
PO0017LZ89;C087;383940;120;0.6;07.05.2019
PO0017LZ89;C087;461944;28;0.7;07.05.2019
PO0017LZ89;C087;391340;24;1.1;07.05.2019
PO0017LZ89;C087;566542;24;1.5;07.05.2019
PO0017LZ89;C087;536257;36;1.1;07.05.2019
PO0017PD7I;R065;40147;1;144.0;07.06.2019
PO0017KOBE;S752;521827;6;2.3;02.19.2019
PO0017KOBE;S752;458372;6;2.4;02.19.2019
PO0017KOBE;S752;597013;12;2.6;02.19.2019
PO0017KOBE;S752;734219;6;1.5;02.19.2019
PO0017KOBE;S752;779986;6;2.0;02.19.2019
PO0017KOBE;S752;440738;6;2.0;02.19.2019
PO0017KOBE;S752;705069;24;0.5;02.19.2019
PO0017KOBE;S752;689026;6;2.0;02.19.2019
PO0017KOBE;S752;688966;12;3.2;02.19.2019
1920000936815;S809;40147;1;144.0;05.17.2019
1920000936815;S809;40147;1;144.0;05.17.2019
1920000936815;S809;40147;1;144.0;05.17.2019
PO0017KOBE;S752;683675;36;1.9;02.19.2019
PO0017KOBE;S752;566238;6;1.9;02.19.2019
PO0017KOBE;S752;469360;6;2.4;02.19.2019
PO0017KOBE;S752;34152;6;2.0;02.19.2019
PO0017KOBE;S752;537858;6;2.4;02.19.2019
PO0017KOBE;S752;526923;6;2.1;02.19.2019
PO0017KOBE;S752;374278;24;1.4;02.19.2019
PO0017KOBE;S752;611766;12;0.8;02.19.2019
PO0017KOBE;S752;31791;20;0.7;02.19.2019
PO0017KOBE;S752;775814;6;1.9;02.19.2019
PO0017KOBE;S752;17213;6;1.0;02.19.2019
PO0017KOBE;S752;765109;6;1.9;02.19.2019
PO0017KOBE;S752;552387;6;1.9;02.19.2019
PO0017KOBE;S752;454760;24;2.0;02.19.2019
PO0017KOBE;S752;430429;6;2.1;02.19.2019
PO0017KOBE;S752;554559;6;1.9;02.19.2019
PO0017KOBE;S752;739132;12;0.5;02.19.2019
PO0017KOBE;S752;556315;6;2.0;02.19.2019
PO0017KOBE;S752;574955;6;2.1;02.19.2019
PO0017KOBE;S752;689646;6;1.5;02.19.2019
PO0017KOBE;S752;644785;6;1.8;02.19.2019
PO0017KOBE;S752;574957;6;2.1;02.19.2019
PO0017KOBE;S752;718663;6;2.0;02.19.2019
PO0017KOBE;S752;536258;6;1.8;02.19.2019
PO0017KOBE;S752;467108;6;1.6;02.19.2019
PO0017KOBE;S752;584439;36;1.5;02.19.2019
PO0017KOBE;S752;377709;12;0.6;02.19.2019
PO0017KOBE;S752;734218;12;1.5;02.19.2019
PO0017KOBE;S752;430431;6;2.1;02.19.2019
PO0017KOBE;S752;724226;6;1.9;02.19.2019
PO0017KOBE;S752;534817;5;2.4;02.19.2019
PO0017KOBE;S752;57579;25;0.3;02.19.2019
PO0017KOBE;S752;57579;25;0.3;02.19.2019
PO0017KOBE;S752;598004;6;0.9;02.19.2019
PO0017KOBE;S752;55557;72;1.3;02.19.2019
BR05905SFX;0040054470;40147;2;144.0;08.14.2018
BR05905SFX;0040054470;40147;1;144.0;08.14.2018
PO0017KOBE;S752;530022;6;0.8;02.19.2019
PO0017KOBE;S752;392529;12;0.7;02.19.2019
PO0017KOBE;S752;392529;12;0.7;02.19.2019
PO0017KOBE;S752;652089;6;2.0;02.19.2019
PO0017KOBE;S752;734221;6;1.5;02.19.2019
PO0017KOBE;S752;739131;12;0.5;02.19.2019
PO0017KOBE;S752;572326;10;0.7;02.19.2019
PO0017KOBE;S752;428832;12;0.5;02.19.2019
PO0017KOBE;S752;572348;10;0.7;02.19.2019
PO0017KOBE;S752;572358;11;0.7;02.19.2019
PO0017KOBE;S752;572383;10;0.7;02.19.2019
PO0017KOBE;S752;765470;24;1.6;02.19.2019
BR05906I2O;0022430008;40147;1;144.0;10.04.2019
1941001098099;S884;683274;6;2.5;10.08.2019
PO0017KOBE;S752;724227;6;1.9;02.19.2019
PO0017KOBE;S752;618922;36;0.3;02.19.2019
PO0017KOBE;S752;522803;20;0.8;02.19.2019
PO0017KOBE;S752;598063;6;2.0;02.19.2019
PO0017KOBE;S752;522802;20;0.7;02.19.2019
PO0017KOBE;S752;699790;12;0.3;02.19.2019
PO0017KOBE;S752;369808;12;1.3;02.19.2019
PO0017KOBE;S752;369808;6;1.3;02.19.2019
PO0017KOBE;S752;581942;6;0.5;02.19.2019
PO0017KOBE;S752;179520;6;0.4;02.19.2019
PO0017KOBE;S752;665944;72;0.1;02.19.2019
PO0017KOBE;S752;638804;24;0.1;02.19.2019
PO0017KOBE;S752;120832;6;0.4;02.19.2019
PO0017KOBE;S752;622117;6;0.5;02.19.2019
PO0017KOBE;S752;350945;1;4.6;02.19.2019
PO0017KOBE;S752;669894;24;0.2;02.19.2019
1920000936852;G001;40147;1;144.0;05.20.2019
1920000936851;D042;40147;1;144.0;05.20.2019
1920000936858;S809;40147;1;144.0;05.20.2019
1920000936858;S809;40147;1;144.0;05.20.2019
1920000936850;F007;40147;1;144.0;05.20.2019
PO0017KOBE;S752;67520;6;0.3;02.19.2019
PO0017KOBE;S752;547231;6;0.2;02.19.2019
PO0017KOBE;S752;321572;6;0.2;02.19.2019
PO0017KOBE;S752;742092;8;0.9;02.19.2019
PO0017KOBE;S752;689475;12;0.3;02.19.2019
PO0017KOBE;S752;572397;10;0.7;02.19.2019
PO0017KOBE;S752;779896;12;0.9;02.19.2019
PO0017KOBE;S752;686255;16;0.2;02.19.2019
PO0017KOBE;S752;321576;6;0.2;02.19.2019
PO0017KOBE;S752;351026;6;1.3;02.19.2019
PO0017KOBE;S752;765472;12;1.6;02.19.2019
PO0017KOBE;S752;746812;8;1.9;02.19.2019
PO0017KOFQ;S857;740112;60;0.9;02.19.2019
PO0017KOFQ;S857;571764;14;0.7;02.19.2019
PO0017KOFQ;S857;767895;20;0.7;02.19.2019
PO0017KOFQ;S857;661838;15;0.7;02.19.2019
1937001093241;R069;722611;2;0.4;09.10.2019
1937001093201;CL0012;517623;10;2.1;09.11.2019
BR05906HEW;0022430008;498767;2;1.3;09.12.2019
1941001098118;S841;800172;1;3.4;10.11.2019
PO0017KULD;P115;389751;1;72.0;02.19.2019
PO0017KULD;P115;40147;1;144.0;02.19.2019
PO0017KULD;P115;17872;1;144.0;02.19.2019
PO0017KULD;P115;86806;1;55.2;02.19.2019
PO0017KO3A;F385;40147;1;144.0;02.19.2019
PO0017KO3A;F385;40147;1;144.0;02.19.2019
PO0017KO3A;F385;40147;1;144.0;02.19.2019
PO0017KOTD;P080;40147;1;144.0;02.19.2019
PO0017KOCY;P115;40147;1;144.0;02.19.2019
PO0017KUKC;P080;40147;1;144.0;02.19.2019
PO0017KUKK;P098;40147;1;144.0;02.19.2019
PO0017KO3A;F385;40147;1;144.0;02.19.2019
PO0017KO4C;F381;40147;1;144.0;02.19.2019
PO0017KO4C;F381;40147;1;144.0;02.19.2019
PO0017KO4C;F381;40147;1;144.0;02.19.2019
PO0017KO4C;F381;40147;1;144.0;02.19.2019
PO0017KO4C;F381;40147;1;144.0;02.19.2019
PO0017KO4C;F381;40147;1;144.0;02.19.2019
PO0017KO8R;F373;40147;1;144.0;02.19.2019
PO0017KO8R;F373;40147;1;144.0;02.19.2019
PO0017KO8R;F373;40147;1;144.0;02.19.2019
PO0017KO8R;F373;40147;1;144.0;02.19.2019
PO0017KULD;P115;580325;1;0.0;02.19.2019
PO0017KUKD;P080;40147;1;144.0;02.19.2019
PO0017KOCY;P115;40147;1;144.0;02.19.2019
PO0017KOTD;P080;40147;1;144.0;02.19.2019
PO0017KO3A;F385;40147;1;144.0;02.19.2019
PO0017KO4C;F381;40147;1;144.0;02.19.2019
PO0017KO8R;F373;40147;1;144.0;02.19.2019
PO0017KUKK;P098;40147;1;144.0;02.19.2019
PO0017KOLC;S920;575010;10;0.9;02.19.2019
PO0017KOLC;S920;663870;10;0.9;02.19.2019
PO0017KOLC;S920;680316;10;1.3;02.19.2019
PO0017KOLC;S920;589890;10;0.2;02.19.2019
PO0017KOLC;S920;754431;10;0.9;02.19.2019
PO0017KOLC;S920;18095;10;1.3;02.19.2019
PO0017KOLC;S920;8225;10;1.3;02.19.2019
PO0017KOLC;S920;609135;30;0.7;02.19.2019
PO0017KOLC;S920;325768;10;0.8;02.19.2019
PO0017KOLC;S920;325763;10;0.8;02.19.2019
PO0017KOLC;S920;550989;10;0.8;02.19.2019
PO0017KOLC;S920;471828;10;0.9;02.19.2019
PO0017KOLC;S920;744058;30;0.5;02.19.2019
PO0017KOLC;S920;47547;26;0.8;02.19.2019
PO0017KOLC;S920;47547;26;0.8;02.19.2019
PO0017KOLC;S920;685103;10;0.8;02.19.2019
PO0017KOLC;S920;750481;10;0.8;02.19.2019
PO0017KO2A;S930;758213;16;0.6;02.19.2019
PO0017KO2A;S930;678159;12;0.8;02.19.2019
PO0017KO2A;S930;725996;12;1.0;02.19.2019
PO0017KO2A;S930;33196;16;0.5;02.19.2019
PO0017KO2A;S930;497045;16;0.6;02.19.2019
PO0017KO2A;S930;3141;16;0.8;02.19.2019
PO0017KO2A;S930;31345;14;0.8;02.19.2019
PO0017KO2A;S930;31345;14;0.0;02.19.2019
PO0017KO2A;S930;6337;80;0.2;02.19.2019
PO0017KO2A;S930;479911;70;0.1;02.19.2019
PO0017KO2A;S930;758590;8;1.5;02.19.2019
PO0017KO2A;S930;724408;10;3.8;02.19.2019
PO0017KO2A;S930;244096;36;0.7;02.19.2019
PO0017KO2A;S930;740957;16;2.6;02.19.2019
PO0017KO2A;S930;699234;24;1.4;02.19.2019
PO0017KO2A;S930;463688;30;0.3;02.19.2019
PO0017KO2A;S930;584234;30;4.5;02.19.2019
PO0017KOU7;S914;723860;40;0.3;02.19.2019
PO0017KOU7;S914;605169;20;0.3;02.19.2019
PO0017KOU7;S914;605170;100;0.2;02.19.2019
PO0017KOU7;S914;605171;40;0.3;02.19.2019
PO0017KOU7;S914;660562;100;0.3;02.19.2019
PO0017KOU7;S914;723858;40;0.3;02.19.2019
PO0017KOU7;S914;712554;12;0.3;02.19.2019
PO0017KOKK;S914;704725;2;13.7;02.19.2019
PO0017KOKK;S914;467467;100;0.2;02.19.2019
PO0017KOKK;S914;466148;3;0.1;02.19.2019
PO0017KOKK;S914;646111;700;0.8;02.19.2019
PO0017KOKK;S914;99954;600;0.2;02.19.2019
PO0017KOKK;S914;666355;500;0.0;02.19.2019
PO0017KOKK;S914;173764;4 000;4.6;02.19.2019
PO0017KOKK;S914;565109;100;0.0;02.19.2019
PO0017KOKK;S914;716344;3;1.2;02.19.2019
PO0017KOU7;S914;479239;12;1.7;02.19.2019
PO0017KOU7;S914;64182;24;1.0;02.19.2019
PO0017KOU7;S914;778954;16;0.7;02.19.2019
PO0017KOU7;S914;619084;25;0.4;02.19.2019
PO0017KOU7;S914;778953;16;0.7;02.19.2019
PO0017KOU7;S914;756543;20;1.5;02.19.2019
PO0017KOU7;S914;339039;10;2.2;02.19.2019
PO0017KOU7;S914;577106;22;1.2;02.19.2019
PO0017KOU7;S914;613342;11;1.2;02.19.2019
PO0017KOU7;S914;613343;11;1.2;02.19.2019
PO0017KOU7;S914;536285;3;2.0;02.19.2019
PO0017KOU7;S914;613356;4;5.9;02.19.2019
PO0017KOU7;S914;688423;60;0.8;02.19.2019
PO0017KOU7;S914;712405;2;10.4;02.19.2019
PO0017KOU7;S914;773216;4;9.1;02.19.2019
PO0017KOU7;S914;583432;9;16.2;02.19.2019
PO0017KOLC;S920;710644;10;0.1;02.19.2019
PO0017KOLC;S920;750537;10;1.2;02.19.2019
PO0017KOLC;S920;550993;10;0.8;02.19.2019
PO0017KOLC;S920;742105;10;0.8;02.19.2019
PO0017KOLC;S920;725385;20;4.2;02.19.2019
PO0017KOLC;S920;594205;24;0.1;02.19.2019
PO0017KOLC;S920;683300;30;0.8;02.19.2019
PO0017KOLC;S920;665322;1;3.4;02.19.2019
PO0017KOLC;S920;587008;48;0.2;02.19.2019
PO0017KOLC;S920;719199;56;0.1;02.19.2019
PO0017KOLC;S920;2007;6;1.6;02.19.2019
PO0017KOLC;S920;590785;6;1.8;02.19.2019
PO0017KOLC;S920;594171;24;0.2;02.19.2019
PO0017KOLC;S920;30519;5;4.8;02.19.2019
PO0017KOLC;S920;664167;60;0.3;02.19.2019
PO0017KOLC;S920;672604;50;0.3;02.19.2019
PO0017KO2A;S930;762047;7;4.5;02.19.2019
PO0017KO2A;S930;687016;8;3.2;02.19.2019
PO0017KO2A;S930;766923;75;0.8;02.19.2019
PO0017KO2A;S930;597388;24;2.5;02.19.2019
PO0017KO2A;S930;739425;5;0.6;02.19.2019
PO0017KO2A;S930;721378;78;0.0;02.19.2019
PO0017KO2A;S930;764878;24;1.5;02.19.2019
PO0017KO2A;S930;679642;20;0.3;02.19.2019
PO0017KO2A;S930;701786;20;0.7;02.19.2019
PO0017KO2A;S930;444263;96;2.5;02.19.2019
PO0017KO2A;S930;701179;3;9.9;02.19.2019
PO0017KO2A;S930;500717;5;1.6;02.19.2019
PO0017KO2A;S930;492182;15;2.6;02.19.2019
PO0017KO2A;S930;444253;96;2.4;02.19.2019
PO0017KO2A;S930;444260;96;2.1;02.19.2019
PO0017KOR7;S930;745825;24;2.6;02.19.2019
PO0017KOKK;S914;716346;20;1.3;02.19.2019
PO0017KOKK;S914;359866;60;1.5;02.19.2019
PO0017KOKK;S914;621722;10;4.2;02.19.2019
PO0017KOKK;S914;569096;500;3.6;02.19.2019
PO0017KOKK;S914;477580;2;1.4;02.19.2019
PO0017KOU7;S914;588044;10;4.8;02.19.2019
PO0017KOM9;S914;744917;1;2.7;02.19.2019
PO0017KOM9;S914;744918;1;2.7;02.19.2019
PO0017KOM9;S914;646846;4;0.9;02.19.2019
PO0017KOKK;S914;394149;1;1.4;02.19.2019
PO0017KOU7;S914;779986;6;2.0;02.19.2019
PO0017KOU7;S914;526920;6;2.0;02.19.2019
PO0017KOU7;S914;666456;27;1.7;02.19.2019
PO0017KOU7;S914;70330;16;0.5;02.19.2019
PO0017KOU7;S914;57579;25;0.3;02.19.2019
PO0017KOU7;S914;57579;25;0.3;02.19.2019
PO0017KOU7;S914;57583;25;0.3;02.19.2019
PO0017KOU7;S914;57583;25;0.3;02.19.2019
PO0017KOU7;S914;609244;24;1.5;02.19.2019
PO0017KOU7;S914;773217;2;9.1;02.19.2019
PO0017KOU7;S914;710570;2;18.4;02.19.2019
PO0017KOU7;S914;710567;2;19.1;02.19.2019
PO0017KOU7;S914;71465;12;4.4;02.19.2019
PO0017KOU7;S914;71508;6;8.4;02.19.2019
PO0017KOU7;S914;107156;4;14.1;02.19.2019
PO0017KOU7;S914;727407;6;4.6;02.19.2019
PO0017KOU7;S914;540438;4;14.4;02.19.2019
PO0017KOU7;S914;733297;2;18.1;02.19.2019
PO0017KOU7;S914;121193;6;11.6;02.19.2019
PO0017KOU7;S914;401296;20;0.7;02.19.2019
PO0017KOU7;S914;521654;14;3.6;02.19.2019
PO0017KOU7;S914;389306;56;0.9;02.19.2019
PO0017KOU7;S914;367017;20;1.9;02.19.2019
PO0017KOU7;S914;740277;6;0.8;02.19.2019
PO0017KOLC;S920;597393;32;0.2;02.19.2019
PO0017KOLC;S920;597389;21;3.5;02.19.2019
PO0017KOLC;S920;608337;16;0.1;02.19.2019
PO0017KOLC;S920;653591;50;2.4;02.19.2019
PO0017KOLC;S920;750694;30;2.3;02.19.2019
PO0017KOLC;S920;749887;30;2.3;02.19.2019
PO0017KOLC;S920;14734;24;0.2;02.19.2019
PO0017KOLC;S920;579172;24;1.7;02.19.2019
PO0017KOLC;S920;10050;180;1.5;02.19.2019
PO0017KOLC;S920;754671;26;0.8;02.19.2019
PO0017KOLC;S920;682395;22;0.1;02.19.2019
PO0017KOLC;S920;396266;368;0.9;02.19.2019
PO0017KOLC;S920;132286;14;0.2;02.19.2019
PO0017KOLC;S920;765227;50;0.7;02.19.2019
PO0017KOLC;S920;479115;1;10.8;02.19.2019
PO0017KOLC;S920;691305;150;2.3;02.19.2019
PO0017KO2A;S930;158481;20;2.1;02.19.2019
PO0017KO2A;S930;700068;18;2.2;02.19.2019
PO0017KO2A;S930;441064;21;1.0;02.19.2019
PO0017KO2A;S930;489262;21;1.4;02.19.2019
PO0017KO2A;S930;390891;28;0.6;02.19.2019
PO0017KO2A;S930;536013;1;16.4;02.19.2019
PO0017KO2A;S930;686029;28;0.8;02.19.2019
PO0017KO2A;S930;549894;10;0.1;02.19.2019
PO0017KO2A;S930;738920;9;3.2;02.19.2019
PO0017KO2A;S930;719781;30;0.7;02.19.2019
PO0017KO2A;S930;570410;12;1.1;02.19.2019
PO0017KO2A;S930;718067;9;1.6;02.19.2019
PO0017KO2A;S930;715853;12;1.2;02.19.2019
PO0017KO2A;S930;17697;5;17.0;02.19.2019
PO0017KO2A;S930;17697;5;17.0;02.19.2019
PO0017KO2A;S930;50759;1;7.2;02.19.2019
PO0017KO2A;S930;190142;1;3.8;02.19.2019
PO0017KOU7;S914;68491;25;0.3;02.19.2019
PO0017KOU7;S914;68491;25;0.3;02.19.2019
PO0017KOU7;S914;371282;15;0.8;02.19.2019
PO0017KOU7;S914;583015;23;0.2;02.19.2019
PO0017KOU7;S914;1973;15;0.6;02.19.2019
PO0017KOU7;S914;669894;24;0.2;02.19.2019
PO0017KOU7;S914;321576;6;0.2;02.19.2019
PO0017KOU7;S914;487097;1;2.6;02.19.2019
PO0017KOU7;S914;216183;1;2.0;02.19.2019
PO0017KOU7;S914;4103;1;2.3;02.19.2019
PO0017KOU7;S914;374122;1;1.9;02.19.2019
PO0017KOU7;S914;232387;2;2.5;02.19.2019
PO0017KOU7;S914;245278;2;1.5;02.19.2019
PO0017KOU7;S914;32967;3;1.1;02.19.2019
PO0017KOU7;S914;724711;3;0.7;02.19.2019
PO0017KOU7;S914;47723;1;1.4;02.19.2019
PO0017KOU7;S914;759395;1;2.3;02.19.2019
PO0017KOU7;S914;354466;30;0.4;02.19.2019
PO0017KOU7;S914;756875;6;2.0;02.19.2019
PO0017KOU7;S914;740274;6;0.8;02.19.2019
PO0017KOU7;S914;756877;6;2.0;02.19.2019
PO0017KOU7;S914;756878;6;2.0;02.19.2019
PO0017KOU7;S914;463692;30;0.4;02.19.2019
PO0017KOU7;S914;527438;6;8.7;02.19.2019
PO0017KOU7;S914;704071;50;0.6;02.19.2019
PO0017KOU7;S914;654877;12;1.8;02.19.2019
PO0017KOU7;S914;670067;12;3.2;02.19.2019
PO0017KOU7;S914;696880;20;0.5;02.19.2019
PO0017KOU7;S914;452205;11;1.4;02.19.2019
PO0017KOU7;S914;527441;6;6.2;02.19.2019
PO0017KOU7;S914;50828;24;1.1;02.19.2019
PO0017KOU7;S914;15902;18;1.2;02.19.2019
PO0017KOU7;S914;766582;12;2.0;02.19.2019
PO0017KOLC;S920;550639;20;1.3;02.19.2019
PO0017KOLC;S920;565781;6;1.5;02.19.2019
PO0017KOLC;S920;678358;6;1.5;02.19.2019
PO0017KOLC;S920;226781;6;2.1;02.19.2019
PO0017KOLC;S920;591960;12;2.4;02.19.2019
PO0017KOLC;S920;681154;12;1.9;02.19.2019
PO0017KOLC;S920;654318;6;2.5;02.19.2019
PO0017KOLC;S920;489289;12;2.0;02.19.2019
PO0017KOLC;S920;707769;12;3.2;02.19.2019
PO0017KOLC;S920;705826;12;2.0;02.19.2019
PO0017KOLC;S920;747872;12;1.4;02.19.2019
PO0017KOLC;S920;229392;24;0.5;02.19.2019
PO0017KOLC;S920;762101;24;0.6;02.19.2019
PO0017KOLC;S920;410368;12;0.8;02.19.2019
PO0017KOLC;S920;497004;6;2.9;02.19.2019
PO0017KOLC;S920;755684;12;0.8;02.19.2019
PO0017KO2A;S930;250305;1;4.3;02.19.2019
PO0017KO2A;S930;530242;2;21.5;02.19.2019
PO0017KO2A;S930;17692;1;25.3;02.19.2019
PO0017KO2A;S930;675777;1;17.6;02.19.2019
PO0017KO2A;S930;17682;1;21.4;02.19.2019
PO0017KO2A;S930;411460;1;10.2;02.19.2019
PO0017KO2A;S930;493721;1;4.3;02.19.2019
PO0017KO2A;S930;642758;1;17.0;02.19.2019
PO0017KO2A;S930;50798;1;7.8;02.19.2019
PO0017KO2A;S930;665284;1;29.5;02.19.2019
PO0017KO2A;S930;93528;1;13.8;02.19.2019
PO0017KO2A;S930;382767;2;15.8;02.19.2019
PO0017KO2A;S930;50793;1;14.7;02.19.2019
PO0017KO2A;S930;507221;1;15.6;02.19.2019
PO0017KO2A;S930;724614;1;14.7;02.19.2019
PO0017KO2A;S930;207612;1;10.3;02.19.2019
PO0017KOU7;S914;759396;1;2.3;02.19.2019
PO0017KOU7;S914;10026;1;1.2;02.19.2019
PO0017KOU7;S914;558921;1;1.9;02.19.2019
PO0017KOU7;S914;329998;1;0.6;02.19.2019
PO0017KOU7;S914;58115;1;0.9;02.19.2019
PO0017KOU7;S914;609557;1;1.8;02.19.2019
PO0017KOU7;S914;548205;30;0.9;02.19.2019
PO0017KOU7;S914;548209;20;0.9;02.19.2019
PO0017KOU7;S914;589891;30;1.3;02.19.2019
PO0017KOU7;S914;440330;10;1.3;02.19.2019
PO0017KOU7;S914;8217;20;1.4;02.19.2019
PO0017KOU7;S914;33409;10;1.3;02.19.2019
PO0017KOU7;S914;604181;10;1.4;02.19.2019
PO0017KOU7;S914;660590;10;1.3;02.19.2019
PO0017KOU7;S914;318626;10;0.9;02.19.2019
PO0017KOU7;S914;527075;10;1.3;02.19.2019
PO0017KOU7;S914;426065;24;1.7;02.19.2019
PO0017KOU7;S914;104600;20;1.5;02.19.2019
PO0017KOU7;S914;104600;20;1.1;02.19.2019
PO0017KOU7;S914;469192;6;1.4;02.19.2019
PO0017KOU7;S914;777061;12;0.5;02.19.2019
PO0017KOU7;S914;104604;20;2.1;02.19.2019
PO0017KOU7;S914;104604;20;1.1;02.19.2019
PO0017KOU7;S914;486499;12;3.7;02.19.2019
PO0017KOU7;S914;728845;10;1.8;02.19.2019
PO0017KOU7;S914;715854;20;2.4;02.19.2019
PO0017KOU7;S914;715855;30;1.8;02.19.2019
PO0017KOU7;S914;479850;20;1.7;02.19.2019
PO0017KOU7;S914;751851;12;1.2;02.19.2019
PO0017KOU7;S914;705232;36;2.6;02.19.2019
PO0017KOU7;S914;665206;20;1.8;02.19.2019
PO0017KOU7;S914;704070;50;0.3;02.19.2019
PO0017KOU7;S914;777988;24;1.7;02.19.2019
PO0017KOU7;S914;777992;12;3.9;02.19.2019
PO0017KOLC;S920;755682;12;0.8;02.19.2019
PO0017KOLC;S920;407925;12;1.4;02.19.2019
PO0017KOLC;S920;407926;12;1.5;02.19.2019
PO0017KOLC;S920;470398;4;8.6;02.19.2019
PO0017KOLC;S920;439417;12;1.4;02.19.2019
PO0017KOLC;S920;560612;18;3.4;02.19.2019
PO0017KOLC;S920;35937;2;7.9;02.19.2019
PO0017KOLC;S920;667062;6;2.8;02.19.2019
PO0017KOLC;S920;600295;6;2.7;02.19.2019
PO0017KOLC;S920;361767;6;1.9;02.19.2019
PO0017KOLC;S920;233272;12;1.9;02.19.2019
PO0017KOLC;S920;361769;6;1.9;02.19.2019
PO0017KOLC;S920;582374;6;0.7;02.19.2019
PO0017KOLC;S920;717417;12;2.3;02.19.2019
PO0017KOLC;S920;386913;6;0.7;02.19.2019
PO0017KOLC;S920;644531;12;1.8;02.19.2019
PO0017KO2A;S930;32954;12;0.5;02.19.2019
PO0017KO2A;S930;772640;6;0.7;02.19.2019
PO0017KO2A;S930;734574;10;0.5;02.19.2019
PO0017KO2A;S930;720186;6;0.4;02.19.2019
PO0017KO2A;S930;734575;10;0.5;02.19.2019
PO0017KO2A;S930;707313;16;0.4;02.19.2019
PO0017KO2A;S930;707314;16;0.4;02.19.2019
PO0017KO2A;S930;714975;16;0.4;02.19.2019
PO0017KO2A;S930;420322;12;0.3;02.19.2019
PO0017KO2A;S930;767752;30;0.4;02.19.2019
PO0017KO2A;S930;431145;12;0.2;02.19.2019
PO0017KO2A;S930;776686;12;0.7;02.19.2019
PO0017KO2A;S930;760755;12;0.3;02.19.2019
PO0017KO2A;S930;720132;6;0.4;02.19.2019
PO0017KO2A;S930;705565;18;3.8;02.19.2019
PO0017KO2A;S930;767766;30;0.9;02.19.2019
PO0017KOU7;S914;702116;8;1.7;02.19.2019
PO0017KOU7;S914;661431;12;2.0;02.19.2019
PO0017KOU7;S914;575010;10;0.9;02.19.2019
PO0017KOU7;S914;663870;10;0.9;02.19.2019
PO0017KOU7;S914;680316;10;1.3;02.19.2019
PO0017KOU7;S914;605569;10;0.1;02.19.2019
PO0017KOU7;S914;8219;10;1.3;02.19.2019
PO0017KOU7;S914;672798;8;1.3;02.19.2019
PO0017KOU7;S914;680319;10;1.3;02.19.2019
PO0017KOU7;S914;751044;10;0.9;02.19.2019
PO0017KOU7;S914;706345;10;1.3;02.19.2019
PO0017KOU7;S914;531310;10;1.3;02.19.2019
PO0017KOU7;S914;450316;10;1.3;02.19.2019
PO0017KOU7;S914;8218;20;1.3;02.19.2019
PO0017KOU7;S914;18095;40;1.3;02.19.2019
PO0017KOU7;S914;8216;10;1.3;02.19.2019
PO0017KOU7;S914;608046;20;2.2;02.19.2019
PO0017KOU7;S914;606939;20;2.7;02.19.2019
PO0017KOU7;S914;216306;15;3.2;02.19.2019
PO0017KOU7;S914;685384;20;1.6;02.19.2019
PO0017KOU7;S914;459346;9;3.6;02.19.2019
PO0017KOU7;S914;678160;12;1.0;02.19.2019
PO0017KOU7;S914;700280;7;1.4;02.19.2019
PO0017KOU7;S914;712026;20;0.2;02.19.2019
PO0017KOU7;S914;395766;16;0.2;02.19.2019
PO0017KOU7;S914;665286;1;29.5;02.19.2019
PO0017KOU7;S914;705821;24;0.5;02.19.2019
PO0017KOU7;S914;758590;8;1.5;02.19.2019
PO0017KOU7;S914;583864;16;4.0;02.19.2019
PO0017KOU7;S914;408963;30;1.8;02.19.2019
PO0017KOU7;S914;666431;10;3.4;02.19.2019
PO0017KOU7;S914;247539;36;0.7;02.19.2019
PO0017KOLC;S920;611081;24;0.6;02.19.2019
PO0017KOLC;S920;25673;24;0.9;02.19.2019
PO0017KOLC;S920;702563;36;0.3;02.19.2019
PO0017KOLC;S920;583162;8;2.1;02.19.2019
PO0017KOLC;S920;676576;12;1.0;02.19.2019
PO0017KOLC;S920;573900;12;0.2;02.19.2019
PO0017KOLC;S920;347619;12;0.7;02.19.2019
PO0017KOLC;S920;729872;6;0.9;02.19.2019
PO0017KOLC;S920;60680;15;1.0;02.19.2019
PO0017KOLC;S920;86342;24;0.5;02.19.2019
PO0017KOLC;S920;667744;12;1.7;02.19.2019
PO0017KOLC;S920;646927;16;1.5;02.19.2019
PO0017KOLC;S920;97371;10;1.1;02.19.2019
PO0017KOLC;S920;461945;12;1.5;02.19.2019
PO0017KOLC;S920;534517;20;1.6;02.19.2019
PO0017KOLC;S920;689250;40;1.2;02.19.2019
PO0017KO2A;S930;457137;1;11.0;02.19.2019
PO0017KO2A;S930;529391;2;11.3;02.19.2019
PO0017KO2A;S930;440807;28;0.6;02.19.2019
PO0017KO2A;S930;557895;7;5.4;02.19.2019
PO0017KO2A;S930;573901;3;3.9;02.19.2019
PO0017KO2A;S930;681645;2;3.7;02.19.2019
PO0017KO2A;S930;348981;1;10.5;02.19.2019
PO0017KO2A;S930;756575;10;1.6;02.19.2019
PO0017KO2A;S930;769342;48;0.1;02.19.2019
PO0017KO2A;S930;744376;20;0.5;02.19.2019
PO0017KO2A;S930;744377;20;0.4;02.19.2019
